team,body,threadId,msg_time,sprint,global_id,student,normalized,activity_conf,action_conf,inferred_activities,inferred_actions,training_activities,sbert_conf,thread_type,dev_weight,dominant_activity,num_messages
t02,You could try to reload the page,1714429632945,2024-04-30 03:29:26+00:00,Sprint 3,g004,t02_s01,you could try to reload the page,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,"Ill ping you for a PR once im done with this, I'm just trying to figure out how to refresh the list after creating a new project",1714429632945,2024-04-30 03:28:20+00:00,Sprint 3,g028,t02_s05,ill ping you for a pull_request once im done with this i m just trying to figure out how to refresh the list after creating a new project,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.8617026022843154)},DEV,11.0,PULL_REQUEST,54
t02,sounds good,1714429632945,2024-04-30 03:27:50+00:00,Sprint 3,g028,t02_s05,sounds good,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,Yes please I have to hop off as soon as I'm done with 6 to work on a speech. It's pretty straightforward just slightly weird formatting due to it being markdown. Just use the previous description like from View Company Worker to View Worker Detail and expand on that with what is written already. [REDACTED_NAME] did it pretty uniformly and I don't know who else did some.,1714429632945,2024-04-30 03:25:03+00:00,Sprint 3,g004,t02_s01,yes please i have to hop off as soon as i m done with to work on a speech it s pretty straightforward just slightly weird formatting due to it being markdown just use the previous description like from view company worker to view worker detail and expand on that with what is written already <name> did it pretty uniformly and i don t know who else did some,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,i can help with those too once i finish this,1714429632945,2024-04-30 03:18:41+00:00,Sprint 3,g028,t02_s05,i can help with those too once i finish this,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,"im still on, i think ill be on for at least an hour",1714429632945,2024-04-30 03:18:31+00:00,Sprint 3,g028,t02_s05,im still on i think ill be on for at least an hour,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,[REDACTED_NAME] how much longer are you on for? I have a pr to fix half of the use cases I want in but I still have 5 and 6 to reformat,1714429632945,2024-04-30 03:08:22+00:00,Sprint 3,g004,t02_s01,<name> how much longer are you on for i have a pull_request to fix half of the use_case i want in but i still have and to reformat,{'PULL_REQUEST': 1},{},{'PULL_REQUEST'},set(),{'PULL_REQUEST'},{'PULL_REQUEST': np.float64(0.8327103738216562)},DEV,11.0,PULL_REQUEST,54
t02,"okay sweet i got it working, i was just passing in the qualifications as a string and not a list",1714429632945,2024-04-30 03:01:23+00:00,Sprint 3,g028,t02_s05,okay sweet i got it working i was just passing in the qualifications as a string and not a list,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,yes,1714429632945,2024-04-30 02:47:31+00:00,Sprint 3,g004,t02_s01,yes,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,to create the List on projects page right,1714429632945,2024-04-30 02:45:02+00:00,Sprint 3,g028,t02_s05,to create the list on projects page right,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,which the getProjects function then calls from,1714429632945,2024-04-30 02:44:50+00:00,Sprint 3,g028,t02_s05,which the getprojects function then calls from,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,it's there to add projects to company,1714429632945,2024-04-30 02:42:07+00:00,Sprint 3,g004,t02_s01,it s there to add projects to company,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,is the createProjects funciton in dataservice.js there to add projects to the project list?,1714429632945,2024-04-30 02:41:42+00:00,Sprint 3,g028,t02_s05,is the createprojects funciton in dataservice js there to add projects to the project list,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,after looking at it more its just a bad post request so I think im doing something wrong with the POST request,1714429632945,2024-04-30 02:41:20+00:00,Sprint 3,g028,t02_s05,after looking at it more its just a bad post request so i think im doing something wrong with the post request,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,what's the error?,1714429632945,2024-04-30 02:37:49+00:00,Sprint 3,g004,t02_s01,what s the error,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,I might need some help figuring out how to get createProjects from the dataservice working with the menu. Im trying to call it but getting an axios error.,1714429632945,2024-04-30 02:36:55+00:00,Sprint 3,g028,t02_s05,i might need some help figuring out how to get createprojects from the dataservice working with the menu im trying to call it but getting an axios error,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,Buttons look great!,1714429632945,2024-04-30 02:06:32+00:00,Sprint 3,g028,t02_s05,buttons look great,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,merged that,1714429632945,2024-04-30 01:54:49+00:00,Sprint 3,g028,t02_s05,merged that,{'MERGE': 1},{'MERGED': 1},{'MERGE'},{'MERGED'},{'MERGE'},{'MERGE': np.float64(0.9639410530019544)},DEV,11.0,PULL_REQUEST,54
t02,"the assign and unassign APIs I probably still have to fic, but I don't know if you want to do that or want me to. Assign is going to end up work with parts of what your doing so 50/50 on that",1714429632945,2024-04-30 01:44:55+00:00,Sprint 3,g004,t02_s01,the assign and unassign apis i probably still have to fic but i don t know if you want to do that or want me to assign is going to end up work with parts of what your doing so on that,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,its up,1714429632945,2024-04-30 01:44:04+00:00,Sprint 3,g004,t02_s01,its up,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,Kk I will give you ahead up that there's logic on the button line that makes it disappear as soon as the onClick is false,1714429632945,2024-04-30 01:31:18+00:00,Sprint 3,g004,t02_s01,kk i will give you ahead up that there s logic on the button line that makes it disappear as soon as the onclick is false,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,yeah sounds good! I can just merge it into my branch and reuse the button components,1714429632945,2024-04-30 01:30:27+00:00,Sprint 3,g028,t02_s05,yeah sounds good i can just merge it into my branch and reuse the button components,{'MERGE': 1},{},{'MERGE'},set(),{'MERGE'},{},DEV,11.0,PULL_REQUEST,54
t02,I'm just going to merge that PR then if you don't mind since if start/finish is done and your almost done with create project that cuts down on alot of what's left,1714429632945,2024-04-30 01:28:41+00:00,Sprint 3,g004,t02_s01,i m just going to merge that pull_request then if you don t mind since if start finish is done and your almost done with create project that cuts down on alot of what s left,"{'MERGE': 1, 'PULL_REQUEST': 1}",{},"{'PULL_REQUEST', 'MERGE'}",set(),"{'PULL_REQUEST', 'MERGE'}","{'MERGE': np.float64(0.8113046627929954), 'PULL_REQUEST': np.float64(0.9987819735060582)}",DEV,11.0,PULL_REQUEST,54
t02,O okay I was talking about start and finish cause that's what I just got done,1714429632945,2024-04-30 01:26:52+00:00,Sprint 3,g004,t02_s01,o okay i was talking about start and finish cause that s what i just got done,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,"oh not yet, i'm working on the button to create a new project, but I can also do that",1714429632945,2024-04-30 01:25:30+00:00,Sprint 3,g028,t02_s05,oh not yet i m working on the button to create a new project but i can also do that,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,Buttons to start a project or to finish a project,1714429632945,2024-04-30 01:23:54+00:00,Sprint 3,g004,t02_s01,buttons to start a project or to finish a project,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,What do you mean by start/finish,1714429632945,2024-04-30 01:23:27+00:00,Sprint 3,g028,t02_s05,what do you mean by start finish,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,ooo okay so you have start/finish running and creating new objects?,1714429632945,2024-04-30 01:16:58+00:00,Sprint 3,g004,t02_s01,ooo okay so you have start finish running and creating new objects,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,"okay cool sounds good i kinda have the same thing going on with mine, just working on the actual menu to create a new project and connecting it to the server",1714429632945,2024-04-30 01:16:09+00:00,Sprint 3,g028,t02_s05,okay cool sounds good i kinda have the same thing going on with mine just working on the actual menu to create a new project and connecting it to the server,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,yeah mainly and some statements to make the button disappear as soon as it's irrelevant,1714429632945,2024-04-30 01:15:03+00:00,Sprint 3,g004,t02_s01,yeah mainly and some statements to make the button disappear as soon as it s irrelevant,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,Nice did you just make a button component?,1714429632945,2024-04-30 01:12:47+00:00,Sprint 3,g028,t02_s05,nice did you just make a button component,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,Kk let me know if you need help I made some so I could use it with the forums,1714429632945,2024-04-30 00:46:41+00:00,Sprint 3,g004,t02_s01,kk let me know if you need help i made some so i could use it with the forums,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,"I'm almost done, should be done by late tonight. Just got caught up with some projects for other classes",1714429632945,2024-04-30 00:45:05+00:00,Sprint 3,g028,t02_s05,i m almost done should be done by late tonight just got caught up with some projects for other classes,{},{},set(),set(),set(),{},DEV,11.0,PULL_REQUEST,54
t02,The final for this class is monday at 6:20 correct? That's what it says on the registrar and the course website,1714260401589,2024-04-27 23:26:41+00:00,Sprint 3,g012,t02_s03,the final for this class is monday at correct that s what it says on the registrar and the course website,{},{},set(),set(),set(),{},NON_DEV,0.0,,2
t02,Haha I guess I should've looked around a bit. Thanks for the quick response,1714260401589,2024-04-27 23:31:59+00:00,Sprint 3,g012,t02_s03,haha i guess i should ve looked around a bit thanks for the quick response,{},{},set(),set(),set(),{},NON_DEV,0.0,,2
t02,We need to redo the use cases. Apparently every case should be it's own table on top of that it looks like we'll need to change it to be steps or action and response then a separate section for alternative course,1714081192945,2024-04-25 21:39:52+00:00,Sprint 3,g004,t02_s01,we need to redo the use_case apparently every case should be it s own table on top of that it looks like we ll need to change it to be steps or action and response then a separate section for alternative course,{},{},set(),set(),set(),{},NON_DEV,0.0,,3
t02,"Sounds good, I can start that later tonight",1714081192945,2024-04-25 21:52:43+00:00,Sprint 3,g028,t02_s05,sounds good i can start that later tonight,{},{},set(),set(),set(),{},NON_DEV,0.0,,3
t02,First 18 minutes of lecture is him covering all of this,1714081192945,2024-04-25 21:48:55+00:00,Sprint 3,g004,t02_s01,first minutes of lecture is him covering all of this,{},{},set(),set(),set(),{},NON_DEV,0.0,,3
t02,"Hey guys sorry for missing yesterday's meeting I was busy with my Machine learning class, I will get onto things now, will do some issues tonight.",1714011232045,2024-04-25 20:35:41+00:00,Sprint 3,g009,t02_s02,hey guys sorry for missing yesterday s meeting i was busy with my machine learning class i will get onto things now will do some issues tonight,{},{},set(),set(),set(),{},NON_DEV,0.0,,2
t02,your going to have to invite me to the call if it's still running cause I only see the meeting has ended,1714011232045,2024-04-25 02:14:52+00:00,Sprint 3,g004,t02_s01,your going to have to invite me to the call if it s still running cause i only see the meeting has ended,{},{},set(),set(),set(),{},NON_DEV,0.0,,2
t02,"Hey guys I can’t be at the meeting tongiht. I’m at a friends bday dinner. Updates from me include that I’m working on adding the button to create projects for the front end, this includes components that can be reused for the other buttons so it’s a bit more work right now but should make the other buttons easier. Also after that I am planning on going through RestControllerTest and implementing mockito.",1714011316017,2024-04-25 02:17:53+00:00,Sprint 3,g028,t02_s05,hey guys i can t be at the meeting tongiht i m at a friends bday dinner updates from me include that i m working on adding the button to create projects for the front end this includes components that can be reused for the other buttons so it s a bit more work right now but should make the other buttons easier also after that i am planning on going through restcontrollertest and implementing mockito,{},{},set(),set(),set(),{},NON_DEV,0.0,,1
t02,I won’t be able to attend tonight’s meeting.,1714003884517,2024-04-25 00:11:24+00:00,Sprint 3,g084,t02_s06,i won t be able to attend tonight s meeting,{},{},set(),set(),set(),{},NON_DEV,0.0,,2
t02,I'll try to remember to post what gets talked about tonight,1714003884517,2024-04-25 00:11:56+00:00,Sprint 3,g004,t02_s01,i ll try to remember to post what gets talked about tonight,{},{},set(),set(),set(),{},NON_DEV,0.0,,2
t02,"I did go ask one of the TAs yesterday to rerun our current code with what they ran on p1, heres the updated failing tests/checks",1713975202888,2024-04-24 16:13:22+00:00,Sprint 3,g004,t02_s01,i did go ask one of the tas yesterday to rerun our current code with what they ran on p heres the updated failing tests checks,{},{'UPDATED': 1},set(),{'UPDATED'},set(),{},COORDINATION_ONLY,1.0,,9
t02,Nooo just the tests lol,1713975202888,2024-04-24 17:25:11+00:00,Sprint 3,g028,t02_s05,nooo just the tests lol,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,9
t02,O 100% go for it then. I was worried you were going to start messing with the APIs themselves,1713975202888,2024-04-24 17:24:56+00:00,Sprint 3,g004,t02_s01,o go for it then i was worried you were going to start messing with the apis themselves,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,9
t02,"Oh yeah I think its working, i just don't think we were like actually using mockito at all in any of our rest controller test so I was trying to figure out how to actually implement that",1713975202888,2024-04-24 17:23:38+00:00,Sprint 3,g028,t02_s05,oh yeah i think its working i just don t think we were like actually using mockito at all in any of our rest controller test so i was trying to figure out how to actually implement that,{'TESTING': 1},{},{'TESTING'},set(),{'TESTING'},{},COORDINATION_ONLY,1.0,,9
t02,It's working from what I see for the client side but that might be me not understanding where the data is being pulled from for the frontend,1713975202888,2024-04-24 17:21:32+00:00,Sprint 3,g004,t02_s01,it s working from what i see for the client side but that might be me not understanding where the data is being pulled from for the frontend,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,9
t02,You mean don't worry about the mockito stuff?,1713975202888,2024-04-24 17:20:21+00:00,Sprint 3,g028,t02_s05,you mean don t worry about the mockito stuff,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,9
t02,The get apis are all working so don't worry too much about those. I'm hoping to figure out how to create the worker/project/qualification for the front end this weekend since I have some other classes I need to fous on,1713975202888,2024-04-24 17:15:59+00:00,Sprint 3,g004,t02_s01,the get apis are all working so don t worry too much about those i m hoping to figure out how to create the worker project qualification for the front end this weekend since i have some other classes i need to fous on,{},{},set(),set(),set(),{},COORDINATION_ONLY,1.0,,9
